1635418,0,6211.76,-15088.27,3373.42,145.94,303.69,148.97
1635431,0,6195.81,-15069.82,3400.34,133.36,280.75,165.78
1635444,0,6170.25,-15059.05,3385.07,118.48,266.60,178.22
1635457,0,6145.00,-15046.44,3369.66,96.99,252.08,176.38
1635469,0,6132.80,-15045.96,3360.53,76.79,244.46,176.10
1635482,0,6128.64,-15046.36,3361.22,54.43,239.97,165.88
1635495,0,6100.51,-15053.89,3370.58,32.55,251.18,147.30
1635508,0,6060.41,-15038.31,3339.66,1.44,272.94,135.04
1635521,0,6027.53,-15035.45,3294.13,-23.05,299.35,124.43
1635534,0,5994.82,-15037.16,3270.50,-44.04,315.08,108.95
1635547,0,5955.06,-15041.73,3222.80,-59.43,315.27,95.96
1635560,0,5929.65,-15053.38,3189.44,-75.35,307.81,70.17
1635573,0,5916.52,-15077.91,3149.15,-74.08,283.65,45.53
1635586,0,5918.01,-15098.33,3120.92,-62.66,260.12,18.63
1635599,0,5929.61,-15151.46,3091.94,-40.33,233.50,-3.30
1635612,0,5950.89,-15189.17,3059.15,-12.46,211.60,-24.64
1635625,0,5952.71,-15217.74,3053.72,28.43,212.08,-28.51
1635638,0,5940.57,-15242.99,3050.98,71.74,218.06,-41.61
1635651,0,5933.26,-15277.59,3067.18,110.79,219.05,-43.69
1635664,0,5935.40,-15298.87,3068.94,146.84,206.04,-57.75
1635677,0,5957.12,-15291.90,3082.36,181.67,179.83,-61.20
1635690,0,5968.10,-15299.12,3108.28,214.53,154.07,-75.76
1635703,0,5986.48,-15279.29,3149.83,237.83,144.65,-72.61
1635716,0,5981.98,-15270.64,3207.86,262.86,141.12,-71.29
1635729,0,5998.39,-15246.91,3242.29,285.09,143.90,-68.03
1635742,0,5991.51,-15222.33,3278.63,295.07,140.32,-57.82
1635755,0,5983.61,-15202.66,3322.11,300.86,137.85,-54.66
1635768,0,5977.29,-15198.93,3360.08,293.29,126.68,-56.33
1635781,0,5997.03,-15195.14,3364.07,275.43,124.75,-50.26
1635794,0,5996.82,-15202.52,3389.65,251.34,123.80,-49.61
1635807,0,6000.66,-15201.21,3387.72,228.87,131.64,-39.29
1635820,0,5992.53,-15201.77,3389.38,202.10,149.31,-36.43
