448628,0,3820.22,-13808.62,9936.02,242.57,260.35,-8.29
448641,0,3797.78,-13789.30,9934.42,217.66,271.48,-39.63
448654,0,3758.22,-13771.44,9921.94,198.53,260.38,-67.30
448667,0,3731.38,-13787.55,9895.95,176.02,229.11,-99.24
448680,0,3697.90,-13802.84,9867.16,150.22,196.68,-128.99
448693,0,3719.92,-13829.47,9895.33,125.57,160.55,-164.40
448706,0,3732.74,-13848.38,9905.86,109.66,133.64,-204.52
448719,0,3766.19,-13872.30,9893.49,106.13,111.91,-244.61
448732,0,3808.15,-13877.04,9909.99,106.70,109.33,-266.29
448745,0,3824.12,-13903.23,9914.39,111.36,119.46,-279.63
448758,0,3853.70,-13933.79,9925.12,120.69,116.37,-284.71
448771,0,3855.76,-13961.43,9926.49,135.75,94.30,-283.76
448784,0,3871.81,-14000.34,9920.39,143.60,67.24,-272.41
448797,0,3900.65,-14025.88,9906.71,151.28,41.79,-256.33
448810,0,3922.92,-14030.30,9909.37,168.42,44.43,-226.26
448823,0,3931.13,-14046.64,9911.50,185.54,61.35,-209.01
448836,0,3932.91,-14038.11,9930.00,197.63,74.08,-190.61
448849,0,3923.13,-14040.09,9943.20,209.11,77.66,-163.09
448862,0,3892.10,-14056.87,9947.36,234.48,92.53,-151.47
448875,0,3884.88,-14055.10,9936.29,261.99,128.42,-147.18
448888,0,3871.90,-14021.68,9938.63,281.99,147.34,-136.14
448901,0,3834.32,-14026.14,9991.71,307.39,125.87,-128.11
448914,0,3827.46,-14012.11,9990.96,320.51,87.50,-94.69
448927,0,3877.17,-14002.49,10032.77,329.01,63.00,-56.15
448940,0,3908.13,-14013.19,10075.82,342.81,98.20,-35.72
448953,0,3919.31,-14018.55,10118.25,342.85,173.76,-36.18
448966,0,3893.85,-14010.04,10156.20,324.88,203.61,-28.94
448979,0,3871.08,-14016.83,10159.36,293.10,195.09,-28.75
448992,0,3867.26,-14019.87,10171.49,262.08,159.27,-26.80
449005,0,3876.21,-14035.89,10162.79,240.87,144.81,-22.24
449018,0,3880.17,-14047.92,10145.43,228.09,126.05,-25.79
449031,0,3868.93,-14040.73,10122.75,232.07,130.84,-24.44
449044,0,3888.75,-14017.39,10110.20,238.06,132.27,-30.55
449057,0,3913.40,-13987.51,10092.16,246.25,153.02,-33.84
449070,0,3932.32,-13964.41,10111.33,246.60,180.41,-29.07
449083,0,3933.05,-13940.33,10106.66,236.28,214.53,-17.26
449096,0,3886.44,-13924.26,10077.33,233.02,238.23,-12.61
449109,0,3855.55,-13893.01,10041.86,224.02,219.58,-16.08
449122,0,3854.84,-13873.61,10045.49,208.21,184.46,-26.07
449135,0,3851.88,-13862.09,10029.99,186.77,154.97,-38.05
449148,0,3842.30,-13853.67,10007.20,165.42,153.78,-48.84
449161,0,3811.44,-13881.34,9986.56,147.53,164.42,-60.07
449174,0,3806.75,-13869.07,10002.85,138.23,145.14,-81.06
449187,0,3782.20,-13852.86,9977.48,129.38,129.31,-96.65
449200,0,3745.76,-13856.68,9953.98,134.31,130.25,-102.72
449213,0,3778.21,-13862.95,9964.79,127.84,106.80,-114.97
