1354922,0,6400.73,-15294.54,3626.00,-1083.01,2793.80,565.99
1354935,0,6370.19,-15300.44,3458.40,-1014.01,2638.44,653.19
1354948,0,6316.15,-15307.55,3326.72,-918.01,2390.15,754.75
1354961,0,6212.12,-15309.24,3214.98,-818.41,2080.72,830.80
1354974,0,6180.10,-15272.19,3156.78,-734.92,1729.38,921.44
1354987,0,6152.88,-15216.15,3151.02,-641.94,1347.30,980.35
1355000,0,6133.50,-15152.92,3108.02,-553.75,1043.24,1065.08
1355013,0,6113.20,-15105.54,3035.22,-438.40,831.79,1148.07
1355026,0,6034.56,-15075.63,2984.97,-285.12,739.63,1203.05
1355039,0,5893.25,-15017.31,2963.98,-95.10,754.91,1231.84
1355052,268,5670.60,-14986.64,2956.78,118.92,742.73,1217.47
1355064,0,5414.88,-15010.92,2912.63,343.54,612.98,1178.98
1355077,0,5194.30,-15048.73,2847.70,605.83,461.58,1219.58
1355089,0,5074.64,-15038.99,2765.36,869.46,330.87,1206.87
1355102,0,5082.11,-14908.79,2794.69,1110.57,219.49,1096.09
1355114,0,5146.49,-14775.83,2948.55,1311.46,80.60,931.27
1355127,0,5259.59,-14747.87,3228.44,1410.77,-80.52,785.02
1355140,0,5377.27,-14769.49,3609.95,1377.81,-205.42,685.02
1355153,0,5508.22,-14818.79,3957.56,1245.05,-358.34,584.81
1355166,0,5673.78,-14799.04,4204.45,1060.24,-480.27,497.65
1355179,0,5779.02,-14761.63,4322.76,858.99,-504.21,453.52
1355192,0,5809.62,-14742.10,4285.41,658.79,-504.57,403.82
1355205,0,5744.49,-14779.28,4227.53,470.23,-453.06,351.85
1355218,0,5581.99,-14861.03,4125.22,347.99,-443.65,286.48
1355231,0,5419.20,-14974.42,4008.98,303.19,-476.92,222.79
1355244,0,5349.76,-15029.94,3915.18,327.35,-498.73,147.83
1355257,0,5331.01,-15093.55,3884.15,394.28,-503.19,43.86
1355270,0,5362.40,-15122.04,3913.72,457.63,-522.95,-28.31
1355283,0,5403.52,-15126.43,3981.37,507.30,-530.96,-74.25
1355296,0,5455.62,-15131.55,4022.70,558.64,-503.77,-77.40
1355309,0,5504.50,-15141.24,4049.36,605.31,-418.41,-93.12
1355322,0,5542.80,-15196.19,4105.09,635.65,-315.73,-115.89
1355335,0,5562.24,-15219.35,4181.67,641.12,-222.59,-125.92
1355348,0,5579.39,-15241.88,4256.54,610.50,-191.87,-139.33
1355361,0,5611.51,-15226.31,4330.03,546.00,-176.89,-123.27
1355374,0,5645.21,-15197.85,4404.82,489.80,-153.72,-97.61
1355387,0,5651.37,-15179.08,4431.06,425.24,-131.77,-77.89
1355400,0,5624.30,-15172.06,4443.25,364.59,-111.02,-65.91
1355413,0,5604.24,-15200.85,4425.80,320.87,-94.41,-71.73
1355426,0,5603.39,-15247.88,4407.04,265.10,-135.53,-89.98
1355439,0,5617.91,-15266.30,4432.03,218.08,-150.63,-99.79
1355452,0,5627.93,-15280.24,4467.22,189.06,-154.50,-116.23
1355465,0,5648.74,-15284.19,4437.78,180.25,-120.00,-106.78
1355478,0,5653.40,-15279.36,4429.42,189.60,-51.80,-95.43
1355491,0,5661.92,-15269.88,4441.94,210.08,-23.24,-107.74
1355504,0,5667.13,-15264.71,4443.15,238.06,-3.59,-109.79
1355517,0,5704.91,-15275.77,4451.32,278.65,44.73,-108.23
1355530,0,5709.53,-15290.21,4446.66,325.12,136.18,-111.59
1355543,0,5714.02,-15300.97,4495.73,346.70,188.14,-131.27
1355556,0,5700.02,-15270.38,4514.98,362.96,214.52,-141.62
1355569,0,5710.41,-15261.10,4545.58,354.77,188.61,-151.49
1355582,0,5713.13,-15229.68,4570.87,334.01,176.69,-134.59
1355595,0,5715.30,-15209.34,4598.29,288.61,156.95,-117.28
1355608,0,5715.44,-15194.68,4605.84,237.09,127.76,-108.82
1355621,0,5730.75,-15176.54,4609.47,182.47,122.61,-100.06
1355634,0,5712.60,-15150.03,4637.97,137.18,161.09,-86.65
1355647,0,5682.08,-15150.43,4665.58,84.54,175.27,-91.12
1355660,0,5677.67,-15151.54,4709.26,14.63,187.02,-94.29
1355673,0,5662.13,-15158.03,4741.81,-49.09,172.41,-113.03
1355686,0,5678.51,-15156.83,4723.85,-122.27,158.33,-120.43
1355699,0,5685.21,-15167.06,4707.88,-201.22,150.66,-115.34
1355712,0,5694.56,-15146.45,4719.10,-265.78,170.53,-114.27
1355725,0,5700.45,-15141.16,4672.08,-328.02,195.83,-114.02
1355738,0,5683.56,-15154.53,4621.67,-377.22,256.46,-106.62
1355751,0,5679.65,-15178.82,4583.73,-423.97,312.97,-116.29
1355764,0,5634.92,-15195.86,4537.39,-456.98,351.77,-132.03
1355777,0,5611.14,-15218.29,4453.11,-482.38,329.22,-139.83
1355790,0,5604.91,-15249.03,4357.69,-496.31,292.78,-137.46
1355803,0,5601.53,-15304.02,4244.55,-494.65,299.82,-142.77
1355816,0,5568.42,-15371.22,4134.04,-462.92,323.26,-193.62
1355829,0,5525.14,-15465.78,4009.63,-415.73,302.81,-249.09
1355842,0,5484.91,-15590.22,3853.31,-335.99,210.64,-287.67
1355855,0,5460.73,-15738.58,3706.64,-245.39,75.32,-311.54
1355868,0,5430.18,-15935.66,3529.32,-122.11,-44.15,-322.43
1355881,0,5409.75,-16164.53,3365.05,26.31,-131.12,-302.35
1355894,0,5336.60,-16430.82,3183.24,232.45,-279.89,-273.88
1355907,0,5226.88,-16721.46,2931.39,480.16,-498.32,-223.10
1355920,0,5121.50,-16973.17,2662.72,806.93,-736.25,-163.08
1355933,0,5024.40,-17218.54,2403.77,1233.74,-902.80,-134.46
1355946,0,4935.52,-17311.63,2092.62,1806.99,-995.04,-121.17
1355959,0,4854.02,-17292.50,1726.89,2541.99,-1038.03,-88.14
1355972,0,4848.01,-17172.40,1458.32,3401.80,-1061.63,-84.11
1355985,0,4946.41,-16910.72,1390.65,4353.84,-1037.10,-88.09
1355998,0,5101.93,-16561.38,1534.12,5334.47,-879.48,-106.67
1356011,0,5325.54,-16188.30,1880.90,6273.58,-558.98,-100.34
1356024,0,5608.43,-15848.24,2542.32,7146.46,-84.39,-8.27
1356037,0,5933.95,-15312.19,3242.65,7790.97,717.89,237.38
1356050,0,6155.96,-14842.56,3898.12,8235.97,1367.11,560.91
1356063,0,6166.37,-14443.64,4364.90,8658.38,1875.49,1009.13
1356076,0,6092.29,-13954.92,4877.52,8935.50,2347.19,1399.50
1356089,0,5980.23,-13171.13,5831.62,9006.40,2892.55,1467.20
1356102,0,5413.79,-12408.11,7179.69,8834.52,3566.24,1277.76
