.86,105.22,-1922.01,-678.41
1870315,0,14859.52,-7055.43,-332.68,131.38,-1808.00,-605.33
1870328,0,14838.01,-7000.34,-406.95,144.30,-1606.20,-510.46
1870341,0,14850.41,-6981.08,-502.36,146.04,-1397.16,-395.77
1870354,0,14851.53,-6984.06,-598.69,121.03,-1207.73,-262.62
1870367,0,14854.02,-6961.65,-660.55,112.43,-993.78,-149.49
1870380,0,14847.22,-6947.72,-694.84,98.14,-814.43,-46.39
1870393,0,14819.37,-6953.38,-717.47,98.31,-637.54,37.69
1870406,0,14789.90,-6956.30,-717.18,102.85,-490.23,102.75
1870419,0,14792.72,-6957.84,-712.14,87.08,-372.99,152.80
1870432,0,14798.98,-6960.67,-712.91,106.06,-236.99,195.44
1870445,0,14783.18,-6960.54,-700.73,122.45,-120.39,236.35
1870458,0,14796.15,-6985.23,-674.98,127.56,-9.71,284.08
1870471,0,14808.92,-7008.18,-648.79,109.85,82.43,339.86
1870484,0,14779.93,-7052.95,-615.83,91.68,152.54,384.89
1870497,0,14711.95,-7068.76,-595.86,92.94,212.23,409.31
1870510,0,14711.16,-7093.41,-579.09,99.75,245.99,416.05
1870523,0,14678.53,-7118.73,-563.27,113.80,261.19,407.04
1870536,0,14662.02,-7146.18,-563.42,128.44,258.35,392.23
1870549,0,14656.82,-7168.94,-559.53,147.35,241.68,352.79
1870562,0,14636.65,-7185.56,-599.63,170.48,201.95,319.63
1870575,0,14629.32,-7210.84,-607.70,198.59,198.76,279.50
1870588,0,14633.06,-7219.08,-652.56,210.47,180.61,243.20
1870601,0,14639.25,-7239.26,-674.85,219.18,184.88,205.16
1870614,0,14646.60,-7259.41,-706.28,213.74,196.91,183.33
1870627,0,14639.68,-7279.53,-709.02,208.19,219.53,163.46
1870640,0,14641.34,-7283.62,-718.42,194.15,212.82,150.97
1870653,0,14627.47,-7278.90,-727.54,188.72,221.06,140.18
1870666,0,14632.38,-7298.32,-721.23,191.98,233.05,128.34
1870679,0,14641.10,-7305.05,-721.78,193.18,240.04,124.27
1870692,0,14641.68,-7311.24,-711.03,193.75,256.03,147.22
1870705,0,14633.35,-7316.20,-685.62,188.00,286.42,162.37
1870718,0,14628.28,-7318.56,-646.10,181.20,297.34,182.70
1870731,0,14629.02,-7316.45,-628.08,178.36,309.67,207.56
1870744,0,14612.82,-7313.16,-653.66,177.09,306.14,225.05
1870757,0,14607.05,-7322.52,-637.33,173.07,294.51,232.84
1870770,0,14568.04,-7338.02,-622.66,176.86,268.81,227.27
1870783,0,14560.04,-7360.02,-642.13,201.08,241.65,210.82
1870796,0,14543.23,-7365.61,-641.70,219.47,207.52,183.65
1870809,0,14558.58,-7374.89,-634.16,237.17,186.41,160.52
1870822,0,14554.87,-7387.11,-637.73,247.14,168.33,135.42
1870835,0,14553.49,-7395.29,-628.58,260.11,160.06,115.93
1870848,0,14551.59,-7394.63,-638.07,263.49,165.05,92.15
1870861,0,14562.08,-7404.51,-635.25,263.39,180.84,58.32
1870874,0,14549.66,-7426.81,-615.40,261.51,192.27,33.45
1870887,0,14544.53,-7427.84,-636.32,262.21,209.22,15.16
1870900,0,14558.82,-7440.68,-626.66,258.77,230.17,-4.87
1870913,0,14557.46,-7434.14,-610.13,243.61,265.34,-23.70
