.00,605.85,-36.55,-108.19
107642,0,1577.47,-12681.07,12709.60,586.28,19.36,-108.35
107655,0,1566.78,-12667.25,12728.48,557.83,86.69,-113.08
107668,0,1545.42,-12647.40,12757.98,515.46,127.55,-126.46
107681,0,1544.34,-12638.72,12793.59,464.17,142.44,-145.17
107694,0,1553.07,-12626.18,12782.07,410.74,138.95,-155.94
107707,0,1573.66,-12626.54,12772.06,349.39,136.16,-166.95
107720,0,1597.33,-12615.63,12751.25,296.11,128.53,-174.56
107733,0,1613.86,-12613.31,12746.60,248.29,127.42,-181.65
107746,0,1611.09,-12621.05,12698.88,220.43,143.94,-193.92
107759,0,1584.07,-12654.44,12671.90,189.34,177.35,-194.93
107772,0,1576.06,-12677.15,12611.12,185.88,187.08,-193.15
107785,0,1572.85,-12714.52,12586.50,173.30,204.26,-181.92
107798,0,1555.08,-12747.62,12555.60,182.04,191.41,-184.73
107811,0,1581.66,-12756.49,12549.28,186.63,197.53,-172.99
107824,0,1560.53,-12795.59,12537.02,209.71,218.82,-162.39
107837,0,1556.42,-12810.08,12512.82,225.96,273.46,-142.11
107850,0,1552.34,-12807.26,12481.46,238.77,310.57,-123.49
107863,0,1535.47,-12810.61,12485.96,238.82,315.45,-103.39
107876,0,1522.78,-12810.09,12487.17,232.85,289.76,-88.91
107889,0,1523.82,-12814.47,12486.54,221.28,253.81,-66.53
107902,0,1530.26,-12795.58,12499.63,206.83,240.05,-52.42
107915,0,1523.41,-12778.86,12487.70,194.86,247.84,-37.74
107928,0,1517.12,-12763.89,12481.36,184.09,252.87,-30.19
107941,0,1476.90,-12761.51,12480.29,174.47,246.10,-23.15
107954,0,1467.92,-12755.61,12469.03,164.78,230.08,-21.32
107967,0,1471.94,-12754.09,12466.43,146.42,197.26,-24.26
107980,0,1467.95,-12748.07,12484.34,139.94,185.41,-20.21
107993,0,1477.56,-12736.86,12493.87,138.35,196.93,-26.37
108006,0,1482.85,-12721.49,12493.50,134.08,227.94,-31.29
108019,0,1468.68,-12716.39,12521.20,134.66,258.55,-45.23
108032,0,1430.94,-12721.91,12532.16,135.93,275.04,-45.59
108045,0,1424.75,-12711.93,12535.33,136.34,293.83,-54.27
108058,0,1405.40,-12692.74,12547.46,121.88,289.07,-71.02
