2717912,0,120.86,-3523.43,18646.09,-315.85,-892.15,-423.84
2717925,0,180.69,-3545.95,18622.47,-327.03,-886.21,-441.22
2717938,0,212.55,-3595.16,18619.58,-338.58,-831.65,-460.33
2717951,0,238.84,-3644.13,18606.86,-356.81,-808.01,-470.81
2717964,0,275.07,-3685.70,18590.29,-379.20,-835.90,-474.20
2717977,0,323.26,-3697.36,18594.63,-401.71,-934.40,-478.11
2717990,0,355.41,-3710.69,18582.90,-420.52,-1010.21,-483.44
2718003,0,371.53,-3690.15,18559.92,-432.37,-1067.06,-490.71
2718016,0,386.02,-3669.72,18522.34,-433.05,-1118.93,-497.32
2718029,0,422.42,-3654.98,18520.27,-425.99,-1218.63,-477.00
2718042,0,469.93,-3639.98,18501.02,-420.74,-1360.99,-448.76
2718055,0,495.15,-3628.79,18488.81,-412.75,-1541.48,-414.36
2718068,0,539.32,-3638.23,18450.25,-400.55,-1845.67,-363.84
2718081,0,559.45,-3628.18,18429.00,-378.59,-2171.03,-312.62
2718094,0,598.76,-3605.75,18420.00,-353.23,-2511.91,-262.45
2718107,0,648.61,-3599.00,18450.40,-319.13,-2975.81,-216.11
2718120,0,697.29,-3606.40,18489.12,-292.46,-3435.54,-179.44
2718133,0,800.23,-3593.92,18545.70,-276.12,-3869.92,-145.90
2718146,0,907.38,-3590.33,18558.16,-262.65,-4243.42,-115.27
2718159,0,985.11,-3633.07,18566.53,-234.67,-4518.03,-63.97
2718172,0,1056.09,-3686.45,18561.22,-187.49,-4731.31,-3.53
2718185,0,1138.47,-3789.16,18570.58,-122.94,-4938.93,70.43
2718198,249,1231.58,-3936.13,18633.26,-14.91,-5176.44,162.39
2718211,0,1411.66,-4110.50,18730.61,96.12,-5323.44,245.76
2718224,0,1622.93,-4270.80,18814.09,203.35,-5336.44,333.66
2718237,0,1930.34,-4335.84,18873.67,347.53,-4993.24,445.57
2718250,0,2254.67,-4363.87,18931.74,503.07,-4568.08,557.71
2718263,0,2540.54,-4343.10,18946.99,659.30,-4128.55,678.61
2718276,0,2794.83,-4208.08,18815.19,827.89,-3705.93,837.94
2718289,0,3065.47,-4052.06,18818.55,955.56,-3436.63,1004.60
2718302,0,3400.37,-3930.45,18728.44,1041.30,-3274.39,1199.33
2718315,193,3681.10,-3897.16,18637.15,1102.08,-3070.40,1430.91
2718328,0,4131.28,-3853.73,18632.12,1158.72,-2859.21,1704.98
2718341,0,4368.22,-3802.98,18572.90,1216.42,-2667.85,1945.23
2718354,0,4543.38,-3784.79,18460.72,1268.38,-2373.97,2194.23
2718367,0,4805.10,-3750.23,18396.58,1319.16,-1953.86,2533.63
2718380,0,4969.68,-3708.18,18378.86,1378.77,-1602.98,2874.56
2718393,0,4977.35,-3672.15,18347.89,1440.47,-1279.87,3208.29
2718406,115,5022.68,-3612.12,18429.51,1497.82,-881.98,3608.08
2718419,0,4991.74,-3527.29,18515.61,1572.30,-412.68,3998.31
2718432,380,4870.19,-3415.44,18522.09,1661.49,163.17,4367.70
2718444,0,4729.75,-3245.95,18541.67,1759.04,817.65,4706.61
2718457,0,4397.40,-3026.36,18478.14,1846.08,1595.03,5078.54
2718469,0,4121.92,-2803.49,18459.31,1902.51,2265.34,5434.28
2718481,177,3898.34,-2609.19,18509.85,1931.66,2796.38,5786.67
2718493,0,3595.47,-2400.95,18587.88,1939.77,3173.42,6106.18
2718506,0,3302.78,-2153.56,18709.50,1855.07,3377.65,6414.40
2718518,0,3057.42,-1943.65,18814.80,1736.10,3531.03,6686.37
2718530,0,2845.14,-1763.72,18964.64,1587.33,3685.34,6930.54
2718542,0,2588.11,-1616.58,19052.51,1401.11,3833.58,7146.28
2718554,0,2328.09,-1499.66,19094.01,1184.14,3931.78,7320.47
2718566,34,1979.27,-1411.73,19100.01,865.56,3766.74,7467.83
2718578,0,1671.42,-1353.38,19148.81,519.69,3431.90,7573.71
2718590,0,1397.93,-1317.11,19174.25,147.00,2948.63,7632.82
2718602,0,1208.75,-1304.88,19192.20,-245.55,2389.62,7653.50
2718615,631,1042.20,-1345.51,19131.36,-723.79,1753.61,7631.65
2718628,25,822.56,-1432.41,19041.89,-1164.99,1216.00,7574.57
2718641,0,581.25,-1563.53,18908.71,-1576.94,766.71,7481.70
2718654,0,403.40,-1695.62,18751.77,-1974.70,348.88,7364.01
2718667,0,237.12,-1988.50,18483.81,-2384.12,-213.78,7187.46
2718680,0,66.49,-2301.20,18288.65,-2736.44,-803.11,6998.21
2718693,0,-62.80,-2608.96,18148.52,-3021.31,-1411.58,6802.82
2718706,96,-60.64,-2983.97,18109.22,-3219.40,-1917.15,6599.90
2718719,0,-91.72,-3291.97,18080.97,-3346.47,-2245.61,6396.17
2718732,0,-145.37,-3567.18,18032.78,-3404.93,-2390.77,6181.79
2718745,0,-169.90,-3828.14,17986.23,-3392.69,-2319.11,5935.28
2718758,162,-221.52,-4087.31,17960.18,-3352.71,-2238.57,5708.87
2718771,0,-266.81,-4351.45,17924.15,-3293.52,-2191.15,5492.54
2718784,0,-324.65,-4665.16,17951.32,-3181.97,-2232.20,5260.68
2718797,0,-346.12,-4898.53,18087.46,-3062.73,-2286.25,5045.40
2718810,70,-339.30,-5083.62,18227.56,-2950.93,-2329.29,4852.57
2718823,0,-361.04,-5206.90,18334.05,-2843.50,-2348.12,4671.90
2718836,74,-333.63,-5344.72,18528.04,-2758.15,-2239.78,4475.77
2718849,60,-281.30,-5494.18,18696.83,-2691.47,-2091.51,4321.06
2718862,0,-238.64,-5652.14,18861.47,-2653.53,-1936.90,4188.10
2718875,0,-201.31,-5851.31,19090.78,-2644.98,-1763.61,4060.13
2718888,0,-179.45,-6031.45,19303.02,-2669.53,-1570.97,3949.35
2718901,0,-149.96,-6185.16,19508.02,-2725.38,-1368.27,3859.33
2718914,0,3.23,-6364.13,19880.01,-2871.05,-1075.70,3793.31
2718927,92,174.58,-6480.10,20210.41,-3036.20,-656.25,3741.70
2718940,163,194.87,-6621.68,20567.53,-3236.91,-49.29,3719.81
2718953,0,-48.91,-6741.35,20912.42,-3633.08,903.28,3726.69
2718966,50,-170.32,-6814.68,21155.54,-4098.82,1704.14,3748.40
2718979,0,-251.46,-6870.94,21279.63,-4611.20,2280.62,3778.77
2718992,0,-317.17,-6921.55,21330.90,-5157.92,2674.01,3802.67
2719005,237,-301.73,-6994.84,21219.12,-5848.48,3048.12,3827.38
2719018,63,-350.99,-7051.87,21045.70,-6485.74,3481.41,3849.15
2719031,0,-427.99,-7114.30,20889.36,-7107.34,4017.04,3864.97
2719044,0,-894.39,-7103.44,20720.29,-7878.63,4561.74,3816.63
2719057,0,-955.51,-7133.15,20558.63,-8682.25,4844.11,3756.55
2719070,0,-570.81,-7033.72,20250.91,-9474.56,4870.80,3771.69
2719083,0,-792.65,-6935.78,19657.53,-10236.40,5143.15,3620.00
2719096,0,-531.72,-6839.02,18954.02,-10903.67,5605.83,3496.85
2719109,123,-655.78,-6882.42,18090.42,-11465.29,6235.18,3424.73
2719122,18,-1179.82,-6867.53,17073.13,-11928.38,6871.46,3226.03
2719135,0,-1729.46,-6777.23,15957.71,-12372.26,7382.28,2815.47
2719148,0,-2530.76,-6723.38,14979.77,-12678.56,7580.13,2334.63
2719161,0,-3194.21,-6601.91,14088.61,-12879.20,7396.02,1701.55
2719174,0,-3904.17,-6655.92,12934.89,-12786.71,6620.33,735.09
2719187,0,-4641.74,-6727.94,11895.11,-12463.32,5951.58,-269.88
2719200,503,-5358.19,-6817.55,10888.09,-11939.21,5569.37,-1341.26
2719213,0,-5900.95,-6869.24,9841.67,-10913.32,5512.01,-2864.56
2719226,0,-6375.16,-6944.19,8863.74,-9730.21,5437.72,-4403.20
2719239,0,-6663.33,-7060.96,8171.79,-8432.32,5232.69,-5914.71
2719252,79,-6023.46,-7189.56,8332.63,-6820.81,4320.06,-7528.52
2719265,0,-5148.37,-7385.25,8928.51,-5298.80,3180.16,-8905.57
2719278,241,-4036.30,-7641.00,9831.61,-3869.59,1995.84,-10011.01
2719291,0,-2678.64,-7968.00,10887.68,-2581.62,1042.99,-10818.56
2719304,0,-1266.91,-8426.40,11961.35,-1392.85,911.30,-11184.80
